,participantId,condition,phase,trial,estimate,questionId,label,area,distance,age,socialInfo,rentTruth,manipulationCheck,residentialExperience,gender,participantAge
117,6h3k3qqw18ykdvq,expert,3,22,17.0,2,ライフヴィラ白山,21.3,5,19,15.9,14.5,2,3,male,20
118,6h3k3qqw18ykdvq,expert,3,23,16.5,3,センチュリーMINERVA,18.4,4,46,10.9,8.5,2,3,male,20
119,6h3k3qqw18ykdvq,expert,3,24,14.5,9,プリンスハイムSOLEIL,15.8,4,24,12.7,8.7,2,3,male,20
120,97sgehrgpnmx2a6,expert,1,1,16.5,20,ジャスミンガーデンズ東大前,14.7,8,19,12.6,10.1,5,1,male,20
121,97sgehrgpnmx2a6,expert,1,2,9.3,5,ソレイユ豊川,10.5,6,37,8.2,7.0,5,1,male,20
122,97sgehrgpnmx2a6,expert,1,3,10.0,3,ライフホームVIBRANT,18.4,4,46,10.9,8.5,5,1,male,20
123,97sgehrgpnmx2a6,expert,1,4,8.5,1,プリンスハイムSOLEIL,8.7,2,44,6.6,6.0,5,1,male,20
124,97sgehrgpnmx2a6,expert,1,5,10.0,11,ハイランド竹澤,10.9,5,35,8.7,6.8,5,1,male,20
125,97sgehrgpnmx2a6,expert,1,6,15.5,9,グリーンリッジ本郷,15.8,4,24,12.7,8.7,5,1,male,20
126,97sgehrgpnmx2a6,expert,1,7,15.5,16,カーサ・ヴィラJulio,16.1,2,22,13.2,11.1,5,1,male,20
127,97sgehrgpnmx2a6,expert,1,8,9.5,10,ライフヴィラ白山,13.0,4,48,8.0,11.1,5,1,male,20
128,97sgehrgpnmx2a6,expert,1,9,12.5,19,あじさいテラス,12.5,2,23,11.3,10.1,5,1,male,20
129,97sgehrgpnmx2a6,expert,1,10,12.5,17,コーポ内藤,12.5,8,41,8.5,8.3,5,1,male,20
130,97sgehrgpnmx2a6,expert,1,11,15.0,7,レジデンス三葉,13.3,7,11,13.1,9.1,5,1,male,20
131,97sgehrgpnmx2a6,expert,1,12,17.0,2,ふたばハイツ,21.3,5,19,15.9,14.5,5,1,male,20
132,97sgehrgpnmx2a6,expert,1,13,8.8,0,グランポルテWILL,7.3,5,18,9.3,5.9,5,1,male,20
133,97sgehrgpnmx2a6,expert,1,14,12.5,8,つばき荘,19.0,7,36,12.4,11.8,5,1,male,20
134,97sgehrgpnmx2a6,expert,1,15,13.0,22,ハートフル文京,12.6,4,22,11.4,9.4,5,1,male,20
135,97sgehrgpnmx2a6,expert,1,16,13.0,6,レインボーハウスRaffine,23.3,1,60,11.5,11.7,5,1,male,20
136,97sgehrgpnmx2a6,expert,1,17,13.0,15,さくらヒルズレジデンス,15.1,5,19,12.9,12.0,5,1,male,20
137,97sgehrgpnmx2a6,expert,1,18,10.0,23,アーバンネット三丁目,12.3,6,52,7.0,6.9,5,1,male,20
138,97sgehrgpnmx2a6,expert,1,19,13.0,13,はまなすレイクビュー,13.4,5,13,13.0,9.6,5,1,male,20
139,97sgehrgpnmx2a6,expert,1,20,17.5,14,サンセットプレイス犬飼,18.5,2,4,16.8,13.8,5,1,male,20
140,97sgehrgpnmx2a6,expert,1,21,15.5,21,ファイブスター後楽園,15.8,7,8,14.7,14.5,5,1,male,20
141,97sgehrgpnmx2a6,expert,1,22,14.0,18,リバーサイド黒田,12.8,3,20,11.8,10.3,5,1,male,20
142,97sgehrgpnmx2a6,expert,1,23,13.5,12,センチュリーMINERVA,15.9,9,7,14.8,12.4,5,1,male,20
